id,fo_id,qt_id,qt_description,qt_unit,qt_type,qt_price,qt_discount,discount_sum,sum,total,id_promotion,date_qt,flow,save,revision,id_refer,space,price_criteria
1620,0,1910000101,"ข้อกำหนดและการประยุกต์ใช้หลักเกณฑ์ที่ดีในการผลิตอาหารตามมาตรฐานสากล ( GMP CODEX )",8,MD,12000.00,0.00,0.00,96000.00,96000.00,0,0000-00-00,1,0,0,1376,0,0
1632,0,1910000094,"ข้อกำหนดและการประยุกต์ใช้ระบบมาตรฐานความปลออดภัยอาหาร&nbsp; FSSC 220000 Food Safety System Certification : Fssc22000 5.0",13,MD,12000.00,0.00,0.00,156000.00,156000.00,0,0000-00-00,1,0,1,1388,0,0
1640,0,1910000102,"ข้อกำหนดและการประยุกต์ใช้ระบบมาตรฐานความปลออดภัยอาหาร  (FSSC 220000 Food Safety System Certification : Fssc22000 5.0 )",13,MD,13000.00,0.00,0.00,169000.00,169000.00,0,0000-00-00,1,0,0,1396,0,0
1659,0,1910000105,"ขอใบอนุญาตสถานที่ผลิตอาหาร อ.2&nbsp;&nbsp;และ ออกแบบเขียนแปลนอาคารโครงสร้าง",1,รายการ,120000.00,0.00,0.00,120000.00,120000.00,0,0000-00-00,1,0,0,1415,0,0
1660,0,1910000104,"ข้อกำหนดและการประยุกต์ใช้หลักเกณฑ์ที่ดีในการผลิตอาหาร/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤต (Good Manufacturing Practice : GMP/ Hazard Analysis and Crltlcal Control Point :HACCP)<br>",13,MD,14000.00,0.00,0.00,182000.00,182000.00,0,0000-00-00,1,0,0,1416,0,0
1687,0,1910000106,"ข้อกำหนดและการประยุกต์ใช้หลักเกณฑ์ที่ดีในการผลิตอาหาร/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤต (Good Manufacturing Practice : GMP/ Hazard Analysis and Crltlcal Control Point :HACCP)<br>",1,รายการ,60000.00,0.00,0.00,60000.00,60000.00,0,0000-00-00,1,0,0,1446,0,0
1688,0,1910000107,"ขอใบอนุญาตสถานที่ผลิตอาหาร อ.2  <br>และ ออกแบบเขียนแปลนอาคารโครงสร้าง",1,รายการ,100000.00,0.00,0.00,100000.00,100000.00,0,0000-00-00,1,0,0,1447,0,0
1707,0,1910000097,"ขอจดทะเบียน/จดแจ้งรายละเอียดอาหารนำเข้า สบ5. ",15,รายการ,10000.00,0.00,0.00,150000.00,150000.00,0,0000-00-00,1,0,1,1464,0,0
1710,0,1910000108,"ขอจดทะเบียน/จดแจ้งรายละเอียดอาหารนำเข้า สบ7. ",20,รายการ,5000.00,0.00,0.00,100000.00,100000.00,0,0000-00-00,1,0,0,1468,0,0
1734,0,1910000110,"ข้อกำหนดและประยุกต์ใช้ระบบมาตรฐานการบริหารงานคุณภาพ ( Quality Management System : ISO9001:2015 )",10,MD,13000.00,0.00,0.00,130000.00,130000.00,0,0000-00-00,1,0,0,1496,0,0
1742,0,1910000098,"ขอใบอนุญาตสถานที่ผลิตอาหาร อ.2  <br>และ ออกแบบเขียนแปลนอาคารโครงสร้าง",1,,100000.00,0.00,0.00,100000.00,100000.00,0,0000-00-00,1,0,1,1502,0,0
1755,0,1909000059,"&nbsp;หลักเกณฑ์ที่ดีในการผลิตผลิตสำหรับบรรจุภัณฑ์ (Good Manufacturing&nbsp; for Packaging)",12,MD,12000.00,0.00,0.00,144000.00,144000.00,0,0000-00-00,1,0,1,1514,0,0
1762,0,1910000109,"ข้อกำหนดและประยุกต์ใช้หลักเกณฑ์ที่ดีในการผลิตอาหารตามมาตรฐานสากล (Good Manufacturing Practice : GMP Codex )",10,MD,14000.00,0.00,0.00,140000.00,140000.00,0,0000-00-00,1,0,0,1521,0,0
1776,0,1910000113,"ข้อกำหนดและการประยุกต์ใช้ระบบมาตรฐานคุณภาพธุรกิจค้าปลีกอาหารแห่งสหราชอาณาจักร (British Retail Consortium : BRC lssue 8)",13,MD,13000.00,0.00,0.00,169000.00,169000.00,0,0000-00-00,1,0,0,1536,0,0
1786,0,1910000112,"ข้อกำหนดและการประยุกต์ใช้หลักเกณฑ์ที่ดีในการผลิตอาหาร/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤต (Good Manufacturing Practice : GMP/ Hazard Analysis and Crltlcal Control Point :HACCP)<br>",13,MD,12000.00,0.00,0.00,156000.00,156000.00,0,0000-00-00,1,0,0,1546,0,0
1788,0,1910000111,"ข้อกำหนดและประยุกต์ใช้ระบบการจัดการด้านความปลอดภัยอาหาร ( Food Safety Management System : ISO 22000 Requirements & Implementation )",2,MD,12000.00,0.00,0.00,24000.00,24000.00,0,0000-00-00,1,0,0,1548,0,0
1796,0,1910000114,"ข้อกำหนดและการประยุกต์ใช้หลักเกณฑ์ที่ดีในการผลิตสำหรับบรรจุภัณฑ์ (Good Manufactring for Packaging)<br>",12,MD,12000.00,0.00,0.00,144000.00,144000.00,0,0000-00-00,1,0,0,1556,0,0
1819,0,1910000112,"ข้อกำหนดและการประยุกต์ใช้หลักเกณฑ์ที่ดีในการผลิตอาหาร/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤต (Good Manufacturing Practice : GMP/ Hazard Analysis and Crltlcal Control Point :HACCP)<br>",8,MD,12000.00,0.00,0.00,96000.00,96000.00,0,0000-00-00,1,0,1,1573,0,0
1837,0,1910000116,"ข้อกำหนดและการประยุกต์ใช้หลักเกณฑ์ที่ดีในการผลิตอาหาร/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤต (Good Manufacturing Practice : GMP/ Hazard Analysis and Crltlcal Control Point :HACCP)<br>",12,MD,12000.00,0.00,0.00,144000.00,144000.00,0,0000-00-00,1,0,0,1581,0,0
1874,0,1909000074,"ขอใบอนุญาตนำหรือสั่งอาหารเข้ามาในอาณาจักร อ.7 ออกแบบและเขียนแปลนอาคารโครงสร้าง",1,รายการ,50000.00,0.00,0.00,50000.00,50000.00,0,0000-00-00,1,0,1,1600,0,0
1875,0,1909000074,"ขอจดทะเบียน/จดแจ้งรายละเอียดอาหารเลขนำเข้า (สบ.5) 2 ผลิตภัณฑ์&nbsp; ชาเขียวและชาแดง",1,รายการ,35000.00,0.00,0.00,35000.00,35000.00,0,0000-00-00,1,0,1,1600,0,0
1903,0,1910000117,"ข้อกำหนดและการประยุกต์ใช้ระบบมาตรฐานอาหารสากล ( Halal )",1,รายการ,100000.00,0.00,0.00,100000.00,100000.00,0,0000-00-00,1,0,0,1624,0,0
1908,0,1910000115,"ขอใบอนุญาตสถานที่ผลิตอาหาร ( อ.2 )   <br>และ ออกแบบเขียนแปลนอาคารโครงสร้าง",1,รายการ,80000.00,0.00,0.00,80000.00,80000.00,0,0000-00-00,1,0,0,1627,0,0
1909,0,1910000115,"ขอจดทะเบียน/จดแจ้งรายละเอียดอาหาร (สบ.5)&nbsp; 2 ผลิตภัณฑ์ 1.เยลลี่ 2.เม็ดไข่มุก",2,รายการ,12000.00,0.00,0.00,24000.00,24000.00,0,0000-00-00,1,0,0,1627,0,0
1917,0,1910000118,"ข้อกำหนดและการประยุกต์ใช้หลักเกณฑ์ที่ดีในการผลิตสำหรับบรรจุภัณฑ์ (Good Manufactring for Packaging)<br>",10,MD,13000.00,0.00,0.00,130000.00,130000.00,0,0000-00-00,1,0,0,1636,0,0
1924,0,1910000111,"ข้อกำหนดและประยุกต์ใช้ระบบการจัดการด้านความปลอดภัยอาหาร ( Food Safety Management System : ISO 22000 Requirements & Implementation )",2,,13000.00,0.00,0.00,26000.00,26000.00,0,0000-00-00,1,0,1,1643,0,0
1933,0,1910000119,"ข้อกำหนดและการประยุกต์ใช้หลักเกณฑ์ที่ดีในการผลิตอาหาร/การวิเคราะห์อันตรายและการควบคุมจุดวิกฤต (Good Manufacturing Practice : GMP/ Hazard Analysis and Crltlcal Control Point :HACCP)<br>",12,MD,12000.00,0.00,0.00,144000.00,144000.00,0,0000-00-00,1,0,0,1652,0,0
1979,0,1910000121,"ข้อกำหนดและการประยุกต์ใช้ระบบการจัดการด้านความปลอดภัยอาหาร ISO22000:2018 ( Food Safety Management System:ISO22000 Requirements & Implementation)",1,MD,13000.00,0.00,0.00,13000.00,13000.00,0,0000-00-00,1,0,0,1680,0,0
1980,0,1910000121,"การตรวจติดตามภายในระบบความปลอดภัยอาหาร ( IQA Training For Food Safety )",1,MD,13000.00,0.00,0.00,13000.00,13000.00,0,0000-00-00,1,0,0,1680,0,0
1994,0,1910000122,ค่าเอกสารอบรม,20,รายการ,300.00,0.00,0.00,6000.00,6000.00,0,0000-00-00,1,0,0,1699,0,0
1996,0,1910000123," One Stop Service",1,รายการ,3500.00,0.00,0.00,3500.00,3500.00,0,0000-00-00,1,0,0,1704,0,0
2024,0,1911000125,"ขอใบแทนใบอนุญาติสถานที่ผลิต (อ.2)",1,รายการ,5000.00,0.00,0.00,5000.00,5000.00,0,0000-00-00,1,0,0,1720,0,0
2025,0,1911000125,"ต่ออายุใบอนุญาตสถานที่ผลิตอาหาร (อ.2)",1,รายการ,15000.00,0.00,0.00,15000.00,15000.00,0,0000-00-00,1,0,0,1720,0,0
2033,0,1911000126,"การตรวจติดตามภายในระบบ GMP/HACCP ( Internal Audit for GMP/HACCP )",1,MD,12000.00,0.00,0.00,12000.00,12000.00,0,0000-00-00,1,0,0,1726,0,0
2034,0,1911000126,"จัดทำเอกสารระบบคุณภาพประเภทขั้นตอนการปฏิบัติงาน (GMP/HACCP)",1,MD,12000.00,0.00,0.00,12000.00,12000.00,0,0000-00-00,1,0,0,1726,0,0
2044,0,1911000128,"เตรียมความพร้อมเพื่อรองรับการตรวจประเมินระบบ HACCP&nbsp; &nbsp;(ผลิตภัณฑ์น้ำเม็ดแมงลัก )",1,MD,12000.00,0.00,0.00,12000.00,12000.00,0,0000-00-00,1,0,0,1737,0,0
2061,0,1911000131,"ขอจดทะเบียน/จดแจ้งรายละเอียดอาหาร (สบ.5) ขอเลข อย.&nbsp; 6 ผลิตภัณฑ์&nbsp;",1,รายการ,48000.00,0.00,0.00,48000.00,48000.00,0,0000-00-00,1,0,0,1756,0,0
2080,0,1911000133,"ข้อกำหนดและประยุกต์ใช้หลักเกณฑ์ที่ดีในการผลิตอาหารตามมาตรฐานสากล (Good Manufacturing Practice : GMP Codex )",8,MD,12000.00,0.00,0.00,96000.00,96000.00,0,0000-00-00,1,0,0,1777,0,0
2110,0,1911000132,"เตรียมความพร้อมเพื่อรองรับการตรวจประเมินระบบ (GMP/HACCP) ",1,MD,12500.00,0.00,0.00,12500.00,12500.00,0,0000-00-00,1,0,0,1793,0,0
2111,0,1911000132,"รับการตรวจประเมิน (GMP/HACCP )",2,MD,12500.00,0.00,0.00,25000.00,25000.00,0,0000-00-00,1,0,0,1793,0,0
2129,0,1911000135,"มาตรฐานสุขลักษณะที่ดีของครัวผลิตอาหารสำหรับคนหมู่มาก&nbsp;<br>( GMP in Mass Catering )",10,MD,14000.00,0.00,0.00,140000.00,140000.00,0,0000-00-00,1,0,0,1809,0,0
2169,0,1911000130,"ข้อกำหนดและการประยุกต์ใช้ระบบมาตรฐานความปลอดภัยอาหาร&nbsp; (FSSC 22000 Food Safety System Certification : FSSC22000 5.0 )<br>&nbsp;(กิจกรรมรับตรวจประเมิน Auditing activities)",16,MD,13000.00,3000.00,0.00,208000.00,205000.00,0,0000-00-00,1,0,0,1833,0,0
2170,0,1911000130,ค่าจัดทำเอกสาร,1,รายการ,50000.00,0.00,0.00,50000.00,50000.00,0,0000-00-00,1,0,0,1833,0,0
2179,0,1911000137,ยื่นขอใบอนุญาตผ่านระบบมาตรฐานปศุสัตว์,1,รายการ,25000.00,0.00,0.00,25000.00,25000.00,0,0000-00-00,1,0,0,1842,0,0
2187,0,1911000132,"เตรียมความพร้อมเพื่อรองรับการตรวจประเมินระบบ (GMP/HACCP) ",1,MD,12500.00,0.00,0.00,12500.00,12500.00,0,0000-00-00,1,0,1,1846,0,0
2188,0,1911000132,"รับการตรวจประเมิน (GMP/HACCP )",1,MD,12500.00,0.00,0.00,12500.00,12500.00,0,0000-00-00,1,0,1,1846,0,0
2200,0,1911000138,ยื่นขอจดทะเบียนบริษัท,1,รายการ,25000.00,0.00,0.00,25000.00,25000.00,0,0000-00-00,1,0,0,1854,0,0
2201,0,1911000138,ยื่นขอจดทะเบียนห้างหุ้นส่วนจำกัด,1,รายการ,12000.00,0.00,0.00,12000.00,12000.00,0,0000-00-00,1,0,0,1854,0,0
2208,0,1911000136,"ยื่นขอใบอนุญาตนำหรือสั่งอาหารเข้ามาในราชอาณาจักร (อ.7)",1,รายการ,25000.00,0.00,0.00,25000.00,25000.00,0,0000-00-00,1,0,0,1857,0,0
2209,0,1911000136,ออกแบบและเขียนแปลนอาคารโครงสร้างผลิต,1,รายการ,25000.00,0.00,0.00,25000.00,25000.00,0,0000-00-00,1,0,0,1857,0,0
2210,0,1911000136,"ยื่นขอจดทะเบียน/จดแจ้งรายละเอียดอาหาร (สบ.5) ขอเลข อย. นำเข้า  1 ผลิตภัณฑ์ ",1,รายการ,6000.00,0.00,0.00,6000.00,6000.00,0,0000-00-00,1,0,0,1857,0,0
2232,0,1911000141,"ยื่นขออนุญาตนำเข้าซึ่งอาหารเพื่อเป็นตัวอย่างสำหรับการขึ้นทะเบียนตำรับอาหาร หรือเพื่อพิจารณาในการสั่งซื้อ (อ.16) 53 รายการ<br>**ระยะเวลาดำเนินการ ไม่เกิน 15 วัน หลังจากได้รับเอกสารจากลูกค้าครบถ้วนทุกตัว (ไม่รวมวันหยุดราชการ)**",1,รายการ,40000.00,0.00,0.00,40000.00,40000.00,0,0000-00-00,1,0,0,1878,0,0
